FlowCell Text Data File: 250529-5-E1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:23:46
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
480698.823, 224536.145, 20.91, 1.291301, , 
479914.500, 224491.274, 21.01, 1.294526, , 
479398.452, 224450.919, 21.11, 1.296543, , 
480503.210, 224473.032, 21.21, 1.291584, , 
481932.048, 224457.145, 21.31, 1.284743, , 
484272.048, 224572.758, 21.41, 1.275001, , 
486702.597, 224462.306, 21.51, 1.262628, , 
490749.452, 224554.758, 21.61, 1.244920, , 
495176.645, 224583.081, 21.71, 1.224993, , 
500091.887, 224612.742, 21.81, 1.203062, , 
505311.903, 224641.887, 21.90, 1.179985, , 
510946.000, 224691.726, 22.01, 1.155531, , 
517147.661, 224631.468, 22.11, 1.127777, , 
523783.323, 224624.274, 22.20, 1.099013, , 
530271.613, 224610.597, 22.30, 1.071170, , 
536226.274, 224615.000, 22.40, 1.046084, 4, 0.795
542952.000, 224638.435, 22.50, 1.018268, , 
550245.839, 224726.952, 22.60, 0.989124, , 
556442.903, 224630.984, 22.70, 0.962959, , 
562995.387, 224688.484, 22.80, 0.937190, , 
569020.661, 224672.806, 22.90, 0.913076, , 
574290.097, 224624.839, 23.00, 0.891851, , 
579536.419, 224575.968, 23.10, 0.870897, , 
584807.452, 224680.710, 23.20, 0.851570, , 
589160.161, 224770.984, 23.30, 0.835786, , 
592458.968, 224726.435, 23.40, 0.822775, , 
595031.419, 224724.758, 23.50, 0.813008, , 
597472.532, 224784.548, 23.60, 0.804393, , 
598695.387, 224748.726, 23.70, 0.799433, , 
599652.516, 224756.065, 23.80, 0.795912, , 
599282.242, 224756.065, 23.89, 0.797302, , 
598280.145, 224756.065, 24.00, 0.801068, , 
595937.081, 224785.323, 24.10, 0.810192, , 
592493.806, 224814.032, 24.20, 0.823519, , 
586946.984, 224698.339, 24.30, 0.843528, , 
580198.516, 224760.258, 24.40, 0.870173, , 
573030.758, 224924.984, 24.50, 0.899797, , 
562928.500, 224822.161, 24.60, 0.938796, , 
551010.661, 224694.935, 24.69, 0.985678, , 
537860.871, 224780.435, 24.79, 1.040891, , 
522624.242, 224680.339, 24.89, 1.104560, , 
504404.726, 224699.000, 24.99, 1.184601, , 
486221.306, 224729.774, 25.09, 1.267534, , 
467350.097, 224721.468, 25.19, 1.356535, , 
448262.919, 224678.581, 25.29, 1.449946, , 
430090.516, 224593.032, 25.39, 1.542221, , 
414578.226, 224627.258, 25.49, 1.625232, , 
401386.194, 224617.645, 25.59, 1.697909, , 
391701.694, 224875.839, 25.69, 1.755458, , 
