FlowCell Text Data File: 250601-6-F2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 21:07:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
492967.403, 224566.210, 29.58, 0.217010, , 
506427.016, 224566.210, 29.68, 0.156390, , 
519078.113, 224566.210, 29.78, 0.100862, , 
531976.435, 224566.210, 29.88, 0.045626, , 
543186.855, 224858.919, 29.98, 0.001626, , 
554164.242, 224967.548, 30.08, -0.042313, , 
563857.113, 224840.645, 30.18, -0.082605, , 
573685.984, 224881.871, 30.28, -0.121083, , 
583375.194, 224940.839, 30.38, -0.158184, , 
592412.226, 225055.823, 30.47, -0.191628, , 
600734.048, 225118.048, 30.57, -0.222399, , 
608288.323, 225089.016, 30.67, -0.250812, , 
615855.710, 225058.677, 30.77, -0.278939, , 
622829.839, 225079.306, 30.87, -0.304074, , 
629266.129, 225062.935, 30.97, -0.327374, , 
635417.645, 225092.065, 31.07, -0.348976, , 
641509.758, 225191.516, 31.17, -0.369455, , 
646841.290, 225193.065, 31.27, -0.388065, , 
651907.403, 225253.274, 31.37, -0.405021, , 
656459.065, 225286.129, 31.47, -0.420351, , 
659902.419, 225261.016, 31.57, -0.432375, , 
663320.742, 225257.371, 31.67, -0.444039, , 
666685.516, 225327.452, 31.77, -0.454725, , 
668480.516, 225275.210, 31.87, -0.461298, , 
669763.210, 225333.306, 31.97, -0.465032, , 
669988.968, 225307.677, 32.07, -0.466046, , 
669522.113, 225285.935, 32.17, -0.464695, , 
667676.226, 225277.952, 32.27, -0.458561, , 
