FlowCell Text Data File: 250601-4-D2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:46:40
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
680369.516, 224573.113, 37.03, -0.507995, , 
677765.097, 224556.823, 37.13, -0.499527, , 
673812.065, 224500.371, 37.23, -0.486929, , 
670932.984, 224568.806, 37.33, -0.476607, , 
667037.565, 224498.984, 37.43, -0.464203, , 
663120.532, 224504.016, 37.53, -0.450898, , 
659306.758, 224530.081, 37.63, -0.437657, , 
655100.371, 224547.548, 37.73, -0.423078, , 
651642.306, 224562.242, 37.83, -0.411020, , 
648949.790, 224582.403, 37.93, -0.401500, , 
646435.968, 224525.242, 38.02, -0.393339, , 
644579.532, 224551.403, 38.12, -0.386604, , 
642640.565, 224504.484, 38.22, -0.380295, , 
640967.871, 224464.790, 38.32, -0.374827, , 
640577.000, 224432.065, 38.42, -0.373783, , 
640915.000, 224435.613, 38.52, -0.374934, , 
642093.887, 224411.952, 38.62, -0.379307, , 
643865.194, 224411.516, 38.72, -0.385511, , 
646186.194, 224467.839, 38.82, -0.393044, , 
648821.726, 224487.290, 38.92, -0.402009, , 
652224.629, 224545.016, 39.02, -0.413203, , 
655720.452, 224471.484, 39.12, -0.425970, , 
659865.597, 224496.871, 39.22, -0.439896, 7, 0.795
664761.016, 224550.290, 39.32, -0.455995, , 
