FlowCell Text Data File: 250601-1-A2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:04:37
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
670453.694, 227135.726, 43.21, -0.449421, , 
667079.548, 227073.855, 43.31, -0.438680, , 
663258.177, 227048.419, 43.41, -0.426004, , 
658638.887, 226968.194, 43.51, -0.411071, , 
654375.371, 227114.097, 43.61, -0.395010, , 
650298.403, 227025.484, 43.71, -0.381823, , 
647185.581, 227042.952, 43.81, -0.370852, , 
644951.790, 227162.661, 43.91, -0.361885, , 
643126.081, 227117.565, 44.01, -0.355952, , 
641840.032, 227023.371, 44.11, -0.352381, , 
641516.000, 226965.226, 44.21, -0.351821, , 
642001.935, 226957.484, 44.31, -0.353602, , 
643677.016, 226971.435, 44.40, -0.359327, , 
646074.355, 227010.339, 44.51, -0.367308, , 
648908.210, 227024.032, 44.61, -0.377021, , 
652210.081, 227057.355, 44.70, -0.388113, , 
655413.629, 226961.226, 44.80, -0.400093, 8, 0.796
658995.935, 227069.694, 44.90, -0.411284, , 
662851.145, 227163.790, 45.00, -0.423479, , 
665870.581, 227036.081, 45.10, -0.434972, , 
668220.871, 227048.952, 45.20, -0.442774, , 
669013.323, 226977.790, 45.30, -0.446147, , 
669484.952, 227026.661, 45.40, -0.447248, , 
670714.952, 227007.210, 45.50, -0.451572, , 
670431.403, 227069.823, 45.60, -0.450000, , 
669417.597, 227129.081, 45.70, -0.446007, , 
667635.710, 227049.371, 45.80, -0.440798, , 
665475.355, 227132.919, 45.90, -0.432677, , 
663183.242, 227051.129, 46.00, -0.425722, , 
661751.710, 227011.210, 46.10, -0.421255, , 
660698.306, 227123.742, 46.20, -0.416555, , 
659815.452, 227123.742, 46.30, -0.413546, , 
659011.565, 227123.742, 46.39, -0.410802, , 
659449.339, 227123.742, 46.50, -0.412297, , 
660254.597, 227123.742, 46.60, -0.415043, , 
661408.242, 227024.419, 46.70, -0.419956, , 
663829.887, 227206.774, 46.80, -0.426374, , 
665538.548, 227067.919, 46.90, -0.433534, , 
668172.677, 227169.903, 47.00, -0.441413, , 
670237.758, 227100.048, 47.10, -0.449050, , 
672132.065, 227308.419, 47.20, -0.453338, , 
674049.710, 227130.742, 47.30, -0.461509, , 
675396.306, 227078.855, 47.39, -0.466514, , 
676227.548, 227256.452, 47.49, -0.467523, , 
676648.323, 227209.387, 47.59, -0.469389, , 
677756.935, 227214.435, 47.69, -0.473023, , 
677578.548, 227193.113, 47.79, -0.472642, , 
676225.661, 227205.774, 47.89, -0.468019, , 
676247.355, 227144.919, 47.99, -0.468694, , 
675579.210, 227169.661, 48.09, -0.466224, , 
675324.194, 227280.726, 48.19, -0.464274, , 
675462.903, 227338.710, 48.29, -0.464162, , 
675247.484, 227242.887, 48.39, -0.464393, , 
675459.000, 227129.000, 48.49, -0.466226, , 
676550.726, 227190.823, 48.59, -0.469248, , 
677737.081, 227153.935, 48.69, -0.473556, , 
679224.371, 227190.371, 48.79, -0.478129, , 
681012.000, 227249.661, 48.89, -0.483456, , 
682731.371, 227262.919, 48.99, -0.489000, , 
684015.323, 227284.194, 49.09, -0.493017, , 
684994.306, 227094.968, 49.19, -0.498110, , 
686002.952, 227102.710, 49.29, -0.501345, , 
687547.323, 227169.613, 49.38, -0.505743, , 
688121.452, 227156.500, 49.49, -0.507751, , 
688758.516, 227238.790, 49.58, -0.509018, , 
689207.065, 227277.387, 49.68, -0.510101, , 
689304.758, 227278.000, 49.78, -0.510414, , 
688890.855, 227150.129, 49.88, -0.510329, , 
689071.435, 227082.161, 49.98, -0.511592, , 
689625.290, 227134.823, 50.08, -0.512879, , 
690271.516, 227150.758, 50.18, -0.514828, , 
691278.226, 227210.516, 50.28, -0.517516, , 
692285.065, 227233.790, 50.38, -0.520561, 9, 0.795
693354.581, 227216.839, 50.48, -0.524203, , 
694533.032, 227233.387, 50.58, -0.527861, , 
696282.065, 227329.968, 50.68, -0.532565, , 
697609.871, 227287.629, 50.78, -0.537271, , 
698908.871, 227329.500, 50.88, -0.541043, , 
699888.774, 227304.435, 50.98, -0.544444, , 
700350.113, 227147.855, 51.08, -0.547478, , 
701619.500, 227248.823, 51.18, -0.550553, , 
701898.919, 227132.758, 51.28, -0.552599, , 
702992.903, 227244.661, 51.37, -0.554995, , 
703428.710, 227171.371, 51.47, -0.557116, , 
704138.839, 227171.468, 51.58, -0.559386, , 
704990.435, 227200.048, 51.67, -0.561823, , 
706049.790, 227224.774, 51.77, -0.564957, , 
707070.403, 227224.774, 51.87, -0.568207, , 
707918.065, 227224.774, 51.97, -0.570904, , 
708674.629, 227224.774, 52.07, -0.573308, , 
710451.645, 227224.774, 52.17, -0.578944, , 
711068.355, 227224.774, 52.27, -0.580896, , 
712627.290, 227273.032, 52.37, -0.585347, , 
713947.952, 227337.484, 52.47, -0.588875, , 
715249.339, 227411.081, 52.57, -0.592245, , 
715544.710, 227206.710, 52.67, -0.595198, , 
716820.500, 227247.000, 52.77, -0.598808, , 
717298.952, 227166.339, 52.87, -0.601108, , 
717750.048, 227190.532, 52.97, -0.602283, , 
718760.935, 227276.855, 53.07, -0.604596, , 
719482.726, 227157.532, 53.17, -0.608036, , 
719476.871, 227227.790, 53.26, -0.607322, , 
720638.516, 227226.065, 53.37, -0.610970, , 
722569.323, 227218.032, 53.47, -0.617071, , 
724418.532, 227298.048, 53.57, -0.622030, , 
725758.677, 227279.565, 53.66, -0.626373, , 
726789.532, 227293.177, 53.76, -0.629432, , 
727753.306, 227300.806, 53.86, -0.632339, , 
728637.403, 227272.129, 53.96, -0.635355, , 
729439.113, 227214.161, 54.06, -0.638404, , 
730374.323, 227196.484, 54.16, -0.641462, , 
731336.855, 227176.887, 54.26, -0.644620, , 
732248.210, 227158.371, 54.36, -0.647606, , 
733316.935, 227201.419, 54.46, -0.650462, , 
734560.871, 227258.016, 54.56, -0.653716, , 
735868.565, 227302.823, 54.66, -0.657275, , 
736830.274, 227309.435, 54.76, -0.660149, , 
737907.000, 227334.806, 54.86, -0.663184, , 
738636.581, 227268.823, 54.96, -0.666061, , 
739946.871, 227342.919, 55.06, -0.669316, , 
740522.226, 227229.274, 55.16, -0.672190, , 
741800.597, 227324.952, 55.26, -0.675124, , 
742927.226, 227392.065, 55.36, -0.677875, , 
743803.952, 227385.548, 55.45, -0.680594, , 
744754.226, 227376.258, 55.55, -0.683559, , 
744759.452, 227350.290, 55.66, -0.683832, , 
745830.048, 227336.210, 55.75, -0.687204, , 
745876.403, 227313.452, 55.85, -0.687569, , 
746718.677, 227375.597, 55.95, -0.689494, 10, 0.795
744340.710, 227330.629, 56.05, -0.682761, , 
745840.339, 227316.387, 56.15, -0.687432, , 
748631.758, 227324.726, 56.25, -0.695756, , 
750845.403, 227193.081, 56.35, -0.703704, , 
752026.823, 227242.935, 56.45, -0.706748, , 
753149.839, 227253.323, 56.55, -0.710004, , 
753773.726, 227265.984, 56.65, -0.711742, , 
754424.742, 227245.952, 56.75, -0.713883, , 
754920.968, 227310.161, 56.85, -0.714727, , 
756254.194, 227290.968, 56.95, -0.718888, , 
757386.306, 227347.468, 57.05, -0.721695, , 
757645.387, 227196.581, 57.15, -0.723959, , 
759105.419, 227348.952, 57.25, -0.726782, , 
760190.161, 227457.871, 57.35, -0.728918, , 
760630.935, 227457.871, 57.45, -0.730222, , 
761593.306, 227457.871, 57.54, -0.733068, , 
761749.661, 227457.871, 57.65, -0.733530, , 
762708.839, 227457.871, 57.75, -0.736362, , 
763685.129, 227457.871, 57.85, -0.739241, , 
763392.806, 227400.661, 57.95, -0.738945, , 
759528.935, 227356.742, 58.05, -0.727960, , 
761123.839, 227396.339, 58.15, -0.732289, , 
766106.597, 227421.065, 58.24, -0.746729, , 
766236.290, 227460.419, 58.34, -0.746721, , 
768055.839, 227447.161, 58.44, -0.752190, , 
768626.758, 227449.339, 58.54, -0.753840, , 
769281.435, 227461.839, 58.64, -0.755632, , 
770005.306, 227506.355, 58.74, -0.757309, , 
770695.032, 227478.032, 58.84, -0.759604, , 
771322.516, 227531.532, 58.94, -0.760906, , 
771838.968, 227530.355, 59.04, -0.762424, , 
772308.645, 227465.758, 59.14, -0.764432, , 
772832.903, 227475.081, 59.24, -0.765867, , 
773450.661, 227436.613, 59.34, -0.768046, , 
773831.000, 227391.677, 59.44, -0.769597, , 
774043.452, 227356.484, 59.54, -0.770563, , 
774347.065, 227363.355, 59.64, -0.771377, , 
775060.113, 227317.500, 59.74, -0.773903, , 
775457.565, 227312.032, 59.84, -0.775110, , 
775820.887, 227258.597, 59.93, -0.776694, , 
776384.839, 227286.371, 60.03, -0.778054, , 
776892.629, 227276.694, 60.14, -0.779621, , 
777704.097, 227408.484, 60.23, -0.780666, , 
778343.952, 227476.726, 60.33, -0.781841, , 
778952.952, 227470.274, 60.43, -0.783665, , 
779506.887, 227482.452, 60.53, -0.785145, , 
779123.113, 227470.952, 60.63, -0.784150, , 
779783.565, 227437.952, 60.73, -0.786384, , 
780183.000, 227440.048, 60.83, -0.787515, , 
780661.210, 227393.145, 60.93, -0.789358, , 
779175.581, 227419.565, 61.03, -0.784810, , 
778946.613, 227446.000, 61.13, -0.783887, , 
780900.613, 227347.613, 61.23, -0.790499, , 
780552.097, 227287.613, 61.33, -0.790089, , 
781754.226, 227346.048, 61.43, -0.792973, , 
782626.935, 227331.339, 61.53, -0.795630, 11, 0.795
783170.016, 227434.016, 61.63, -0.796175, , 
783297.710, 227354.000, 61.73, -0.797333, , 
782982.855, 227497.806, 61.83, -0.795006, , 
781002.758, 227513.355, 61.93, -0.789153, , 
780475.323, 227558.387, 62.02, -0.787188, , 
781435.935, 227475.387, 62.12, -0.790777, , 
784482.806, 227512.242, 62.23, -0.799170, , 
785063.613, 227557.871, 62.32, -0.800384, , 
785548.839, 227525.435, 62.42, -0.802095, , 
784842.548, 227467.645, 62.52, -0.800643, , 
783286.258, 227427.790, 62.62, -0.796570, , 
785487.516, 227478.274, 62.72, -0.802386, , 
786199.613, 227488.790, 62.82, -0.804321, , 
786648.661, 227476.097, 62.92, -0.805732, , 
786688.661, 227476.097, 63.02, -0.805846, , 
786674.903, 227476.097, 63.12, -0.805807, , 
787429.742, 227476.097, 63.22, -0.807965, , 
787317.258, 227476.097, 63.32, -0.807644, , 
787653.097, 227476.097, 63.42, -0.808604, , 
787688.161, 227358.532, 63.52, -0.809867, , 
787834.048, 227293.548, 63.62, -0.810927, , 
787932.613, 227292.500, 63.72, -0.811219, , 
787818.339, 227210.452, 63.82, -0.811705, , 
787926.742, 227226.032, 63.92, -0.811861, , 
788650.323, 227342.097, 64.02, -0.812777, , 
788082.645, 227348.371, 64.12, -0.811095, , 
789055.855, 227397.452, 64.22, -0.813386, , 
789044.855, 227378.016, 64.32, -0.813547, , 
789354.742, 227389.742, 64.42, -0.814315, , 
789754.113, 227449.387, 64.51, -0.814863, , 
789728.661, 227386.871, 64.61, -0.815409, , 
790064.226, 227449.613, 64.71, -0.815744, , 
790066.613, 227457.194, 64.81, -0.815676, , 
790243.516, 227431.371, 64.91, -0.816435, , 
790345.081, 227446.806, 65.01, -0.816572, , 
788395.919, 227443.710, 65.11, -0.811045, , 
786206.339, 227350.371, 65.21, -0.805710, , 
787259.210, 227378.645, 65.31, -0.808442, , 
789186.000, 227473.226, 65.41, -0.813008, , 
790130.065, 227471.161, 65.51, -0.815718, , 
790789.387, 227517.065, 65.61, -0.817141, , 
791017.710, 227530.065, 65.71, -0.817663, , 
791454.016, 227582.484, 65.81, -0.818385, , 
791390.484, 227520.790, 65.91, -0.818815, , 
791429.016, 227517.097, 66.01, -0.818961, , 
791787.323, 227498.274, 66.10, -0.820165, , 
791435.532, 227414.048, 66.21, -0.819999, , 
791427.855, 227384.887, 66.31, -0.820265, , 
791154.065, 227263.581, 66.40, -0.820688, , 
791247.290, 227240.387, 66.51, -0.821183, , 
790780.194, 227244.629, 66.60, -0.819812, , 
791218.000, 227352.242, 66.70, -0.819992, , 
791152.452, 227468.306, 66.80, -0.818657, , 
791140.113, 227437.339, 66.90, -0.818928, , 
791318.694, 227311.161, 67.00, -0.820685, , 
791385.968, 227294.306, 67.10, -0.821043, 12, 0.795
791485.161, 227303.339, 67.20, -0.821236, , 
791275.468, 227204.597, 67.30, -0.821617, , 
791394.903, 227137.194, 67.40, -0.822625, , 
791314.548, 227246.677, 67.50, -0.821312, , 
791407.387, 227168.903, 67.60, -0.822346, , 
791653.774, 227254.065, 67.70, -0.822203, , 
791943.597, 227285.000, 67.80, -0.822720, , 
792084.161, 227307.065, 67.90, -0.822901, , 
792346.984, 227308.339, 68.00, -0.823635, , 
791513.952, 227352.032, 68.10, -0.820835, , 
791245.355, 227328.210, 68.20, -0.820307, , 
791268.839, 227303.306, 68.30, -0.820621, , 
792448.306, 227443.548, 68.39, -0.822585, , 
792793.645, 227458.484, 68.50, -0.823417, , 
793019.097, 227458.484, 68.59, -0.824057, , 
791781.290, 227458.484, 68.70, -0.820542, , 
785342.274, 227458.484, 68.80, -0.802166, , 
785369.048, 227458.484, 68.90, -0.802243, , 
786455.194, 227458.484, 69.00, -0.805353, , 
791045.113, 227528.645, 69.10, -0.817755, , 
791956.952, 227554.226, 69.20, -0.820094, , 
793073.919, 227601.258, 69.30, -0.822801, , 
791661.613, 227605.694, 69.39, -0.818746, , 
791220.823, 227533.403, 69.50, -0.818207, , 
791566.774, 227476.274, 69.59, -0.819756, , 
792985.081, 227449.790, 69.69, -0.824047, , 
793315.806, 227488.355, 69.79, -0.824604, , 
793983.935, 227554.081, 69.89, -0.825848, , 
793081.855, 227576.016, 69.99, -0.823073, , 
794183.581, 227609.613, 70.09, -0.825865, , 
794305.903, 227575.419, 70.19, -0.826549, , 
794699.903, 227464.065, 70.29, -0.828767, , 
794718.016, 227486.274, 70.39, -0.828598, , 
792780.774, 227357.435, 70.49, -0.824381, , 
794543.339, 227387.806, 70.59, -0.829078, , 
793885.565, 227369.532, 70.69, -0.827395, , 
794208.887, 227377.161, 70.79, -0.828236, , 
795297.016, 227523.242, 70.89, -0.829872, , 
795303.806, 227533.500, 70.99, -0.829790, , 
795531.742, 227576.016, 71.09, -0.830014, , 
795634.016, 227508.968, 71.18, -0.830966, , 
795767.177, 227571.823, 71.29, -0.830721, , 
793857.210, 227382.565, 71.38, -0.827186, , 
793909.774, 227291.403, 71.48, -0.828237, , 
794530.710, 227235.565, 71.58, -0.830550, , 
794918.952, 227271.645, 71.68, -0.831292, , 
795703.871, 227369.645, 71.78, -0.832542, , 
795964.581, 227469.855, 71.88, -0.832288, , 
796375.629, 227512.710, 71.98, -0.833026, , 
795702.694, 227387.290, 72.08, -0.832365, , 
796538.145, 227490.242, 72.18, -0.833707, , 
796227.355, 227404.145, 72.28, -0.833681, , 
796689.726, 227475.387, 72.38, -0.834283, , 
796697.581, 227560.452, 72.48, -0.833463, , 
793325.806, 227532.790, 72.58, -0.824193, , 
793746.210, 227637.016, 72.68, -0.824354, , 
791657.226, 227574.468, 72.78, -0.819042, 13, 0.809
795746.306, 227560.226, 72.88, -0.830777, , 
796161.032, 227543.919, 72.98, -0.832111, , 
795949.694, 227402.903, 73.08, -0.832908, , 
796529.758, 227445.790, 73.18, -0.834124, , 
796596.532, 227411.742, 73.27, -0.834649, , 
796759.258, 227435.500, 73.37, -0.834874, , 
797157.661, 227490.968, 73.48, -0.835450, , 
795024.661, 227500.694, 73.57, -0.829324, , 
796798.419, 227525.452, 73.67, -0.834094, , 
796114.210, 227529.806, 73.77, -0.832118, , 
797855.952, 227528.435, 73.87, -0.837050, , 
797565.903, 227610.645, 73.97, -0.835419, , 
797360.435, 227591.710, 74.07, -0.835026, , 
798415.435, 227549.871, 74.17, -0.838415, , 
798692.161, 227549.871, 74.27, -0.839195, , 
798791.677, 227549.871, 74.37, -0.839476, , 
798943.177, 227549.871, 74.47, -0.839902, , 
799132.484, 227549.871, 74.57, -0.840435, , 
799521.387, 227549.871, 74.67, -0.841530, , 
799344.790, 227645.500, 74.77, -0.840088, , 
800482.823, 227630.919, 74.87, -0.843434, , 
801014.339, 227707.032, 74.97, -0.844175, , 
801135.484, 227594.403, 75.07, -0.845629, , 
801282.274, 227495.774, 75.17, -0.847016, , 
801910.258, 227606.516, 75.27, -0.847684, , 
802227.742, 227638.210, 75.37, -0.848262, , 
802353.161, 227580.403, 75.47, -0.849185, , 
802282.371, 227516.097, 75.57, -0.849622, , 
802664.403, 227497.065, 75.67, -0.850882, , 
802481.048, 227467.984, 75.76, -0.850656, , 
802585.758, 227380.726, 75.86, -0.851813, , 
803121.645, 227383.645, 75.96, -0.853286, , 
803405.452, 227376.129, 76.06, -0.854155, , 
804058.516, 227445.613, 76.17, -0.855296, , 
804188.484, 227429.500, 76.26, -0.855820, , 
804618.565, 227450.161, 76.36, -0.856818, , 
805306.081, 227523.371, 76.46, -0.858016, , 
805749.306, 227540.081, 76.56, -0.859089, , 
805179.613, 227483.048, 76.66, -0.858062, , 
802876.129, 227509.597, 76.76, -0.851352, 14, 0.582
804724.613, 227466.306, 76.86, -0.856955, , 
805573.677, 227414.484, 76.96, -0.859841, , 
807049.258, 227491.435, 77.06, -0.863198, , 
807143.484, 227475.403, 77.16, -0.863619, , 
807284.839, 227442.210, 77.26, -0.864342, , 
807715.613, 227477.500, 77.36, -0.865193, , 
807573.661, 227525.387, 77.46, -0.864324, , 
808006.290, 227484.194, 77.56, -0.865937, , 
808136.452, 227397.468, 77.65, -0.867157, , 
808419.097, 227418.161, 77.76, -0.867740, , 
808508.290, 227385.032, 77.86, -0.868316, , 
809015.323, 227463.855, 77.95, -0.868947, , 
804111.903, 227424.274, 78.05, -0.855657, , 
802755.548, 227319.516, 78.15, -0.852895, , 
804557.565, 227386.113, 78.25, -0.857282, , 
804557.565, 227386.113, 78.26, -0.857282, , 
804557.565, 227386.113, 80.36, -0.857282, A, 0.299
