FlowCell Text Data File: 250529-2-B1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:51:12
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
746013.306, 225393.161, 32.35, 0.310802, , 
746774.645, 225411.484, 32.45, 0.308690, , 
746290.323, 225379.903, 32.55, 0.309834, , 
745904.871, 225287.742, 32.65, 0.310076, , 
745577.661, 225433.581, 32.75, 0.312520, , 
744935.968, 225418.048, 32.85, 0.314303, , 
743378.258, 225451.339, 32.95, 0.319346, , 
741860.968, 225409.806, 33.05, 0.323529, , 
740029.565, 225464.806, 33.15, 0.329641, , 
738625.742, 225541.613, 33.25, 0.334680, , 
736254.403, 225519.581, 33.35, 0.341697, , 
733750.758, 225429.484, 33.45, 0.348464, , 
730669.855, 225452.323, 33.55, 0.358161, , 
728448.532, 225500.968, 33.65, 0.365498, 6, 0.809
725652.226, 225539.500, 33.75, 0.374538, , 
723412.629, 225616.903, 33.84, 0.382267, , 
721009.194, 225686.194, 33.95, 0.390447, , 
718903.774, 225630.161, 34.05, 0.396469, , 
716905.065, 225503.452, 34.14, 0.401470, , 
716044.419, 225581.484, 34.24, 0.404952, , 
715784.806, 225639.371, 34.34, 0.406346, , 
715860.839, 225691.968, 34.44, 0.406631, , 
716133.323, 225607.613, 34.54, 0.404934, , 
717454.097, 225626.935, 34.64, 0.400980, , 
718359.339, 225493.226, 34.74, 0.396808, , 
720496.597, 225613.081, 34.84, 0.391318, , 
722561.677, 225635.065, 34.94, 0.385096, , 
724927.016, 225634.935, 35.04, 0.377740, , 
727259.113, 225634.935, 35.14, 0.370512, , 
730323.355, 225634.935, 35.24, 0.361050, , 
733245.129, 225634.935, 35.34, 0.352065, , 
735779.919, 225634.935, 35.44, 0.344299, , 
738120.968, 225634.935, 35.54, 0.337150, , 
741047.984, 225719.097, 35.64, 0.329083, , 
743538.661, 225700.016, 35.74, 0.321341, , 
746511.613, 225821.435, 35.84, 0.313571, , 
748739.516, 225787.532, 35.94, 0.306527, , 
750399.339, 225635.694, 36.04, 0.300030, , 
752676.113, 225633.532, 36.14, 0.293191, , 
755070.177, 225757.403, 36.23, 0.287279, , 
757018.645, 225798.468, 36.34, 0.281889, , 
758540.581, 225736.129, 36.44, 0.276748, , 
760525.032, 225783.968, 36.53, 0.271345, , 
761720.597, 225757.419, 36.64, 0.267545, , 
762871.516, 225693.613, 36.73, 0.263511, , 
763665.516, 225587.419, 36.83, 0.260111, , 
765244.468, 225652.871, 36.93, 0.256116, , 
766485.355, 225642.323, 37.03, 0.252364, , 
768337.032, 225757.452, 37.13, 0.248082, , 
